	WT	genotype	repID	centsize	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48
MA_010_rep3_00001	MA	MA10	rep3	447.1781967	0.039550488	-0.116789448	0.21710099	-0.034094449	0.235933279	0.022957689	0.152821455	0.094092083	-0.116696432	0.065888538	-0.189156881	0.04912888	-0.007444938	-0.060262825	0.004123193	-0.019650788	-0.091921427	-0.000148399	-0.088380248	0.018831167	-0.151035258	0.021547659	-0.169868127	-0.013452831	-0.192112558	-0.029905415	-0.181684544	-0.072942784	-0.144143265	-0.10628924	-0.097359642	-0.125222939	-0.04731193	-0.128323082	0.001298229	-0.123262413	0.093850525	-0.10521232	0.142026275	-0.08921232	0.18531684	-0.064754869	0.233448313	-0.005511531	0.218384498	0.055056615	0.187675029	0.078842905	0.102208845	0.103665323	0.055151096	0.104236441	0.005281814	0.099024115	-0.056692639	0.087928644	-0.153079385	0.038618198	-0.190038929	0.025543706	0.020113314	-0.081637921	-0.055299533	-0.040268159	-0.105630917	-0.025941089	0.147829059	-0.02515477	0.072955634	-0.019808389	-0.045529759	-0.010661229	-0.136806251	0.002730415	0.174373364	0.030008549	0.116362114	0.032878329	0.050863347	0.033127455	-0.019685884	0.030141123	-0.115154226	0.01983521	0.096658011	0.080922636	0.043784909	0.071857916	-0.01603444	0.060820482	-0.074501217	0.04686268	-0.153706934	0.064400495	0.002164745	-0.040440045
MA_010_rep3_00002	MA	MA10	rep3	517.087199	0.046959481	-0.116412507	0.218230791	-0.03282093	0.23453873	0.020870938	0.149581059	0.09408981	-0.12384714	0.060419704	-0.19094899	0.052541334	-0.003826839	-0.060978841	0.002336883	-0.017790653	-0.088668263	0.000420014	-0.087183538	0.019161676	-0.149462914	0.020368844	-0.167678055	-0.013277833	-0.192966612	-0.024991117	-0.180995327	-0.072430045	-0.145333833	-0.107972708	-0.097961854	-0.127401636	-0.047414367	-0.129900722	0.001327139	-0.124680126	0.093768302	-0.105645113	0.141869067	-0.089329277	0.18519261	-0.064944564	0.232869834	-0.005579742	0.216770421	0.053555404	0.186954064	0.077565377	0.10210789	0.103090338	0.055106839	0.104029774	0.005177029	0.099339352	-0.057092715	0.088760134	-0.152540444	0.037632209	-0.191555227	0.029245914	0.022663464	-0.079586727	-0.055421618	-0.040435138	-0.105758055	-0.026113112	0.147821793	-0.024245418	0.072939443	-0.017580424	-0.045325564	-0.009284322	-0.138060219	0.002030822	0.174201381	0.028874644	0.116271442	0.032347702	0.050780946	0.033308533	-0.019790956	0.030239068	-0.115282717	0.019450417	0.097009623	0.078739541	0.04387453	0.070994335	-0.016238249	0.061492973	-0.074826632	0.047423449	-0.153834629	0.065227589	0.003661996	-0.03981894
MA_010_rep3_00003	MA	MA10	rep3	493.7145969	0.048098914	-0.115257253	0.218035024	-0.031889786	0.236301653	0.021095888	0.151574774	0.093462143	-0.122925798	0.060440246	-0.190059299	0.051930942	-0.006732984	-0.060301153	-0.000794513	-0.017981459	-0.092323964	6.54E-05	-0.088721783	0.018382501	-0.144171422	0.020384159	-0.171539345	-0.011913524	-0.194734368	-0.027813907	-0.180536476	-0.072193315	-0.144350665	-0.106634284	-0.097421049	-0.12568761	-0.047250097	-0.128495758	0.001396148	-0.123534245	0.093831409	-0.104923844	0.141810378	-0.088536387	0.184838382	-0.063989546	0.233270831	-0.005446315	0.21838093	0.054857027	0.187577693	0.078341419	0.102237587	0.102257669	0.055381834	0.102814869	0.005601633	0.097912362	-0.056412092	0.087351605	-0.152553632	0.038179003	-0.191415214	0.028802576	0.022356637	-0.080011235	-0.055438741	-0.040896757	-0.105616239	-0.026097985	0.148081325	-0.024200466	0.073122407	-0.018532163	-0.045329365	-0.010140696	-0.138950078	0.002732822	0.174533783	0.029881922	0.116501777	0.032465748	0.051028516	0.031758449	-0.019448524	0.029085205	-0.115097412	0.019213829	0.09733157	0.078475787	0.044192274	0.070489238	-0.015850818	0.060688213	-0.074305303	0.046468385	-0.153767915	0.066091699	0.000261615	-0.039151392
MA_010_rep3_00004	MA	MA10	rep3	497.3837468	0.043005815	-0.116084614	0.218288095	-0.032863436	0.235769253	0.021529108	0.151683686	0.093924842	-0.123942386	0.059117677	-0.192250121	0.050773323	-0.003823748	-0.06041345	0.000868094	-0.017127725	-0.086182333	9.40E-05	-0.084111612	0.018931691	-0.149626481	0.019877834	-0.170652599	-0.012403171	-0.193223098	-0.026616525	-0.18179645	-0.072816237	-0.144848439	-0.10713679	-0.097576376	-0.125512123	-0.047459451	-0.128329496	0.001175874	-0.123367827	0.093617461	-0.104802	0.141645781	-0.088581892	0.184938878	-0.064398203	0.233726075	-0.005760848	0.217586008	0.054145414	0.187354643	0.078038205	0.102241567	0.103290302	0.055214057	0.103759492	0.005404181	0.098275704	-0.05646602	0.086956251	-0.152691524	0.038109271	-0.192528591	0.028627199	0.022199779	-0.079939606	-0.055197237	-0.039731744	-0.105708501	-0.025773369	0.147899112	-0.024655917	0.072998359	-0.01784447	-0.045144495	-0.008384653	-0.138431151	0.002025254	0.174320928	0.028553828	0.116367986	0.031842074	0.050866619	0.032936697	-0.019628296	0.029187258	-0.115304212	0.019029556	0.097194822	0.078514811	0.043965847	0.071098056	-0.016155858	0.061401367	-0.07461331	0.046906398	-0.153806259	0.064966166	0.002835626	-0.039367699
MA_010_rep3_00005	MA	MA10	rep3	518.429124	0.047758001	-0.11534298	0.218535185	-0.031339315	0.235058467	0.020885913	0.154783819	0.092379317	-0.120261352	0.063569687	-0.191193718	0.050746168	-0.007428487	-0.059715449	-0.001632834	-0.016933485	-0.089028255	-2.54E-05	-0.088702822	0.017788057	-0.146317391	0.01993679	-0.166459188	-0.014181736	-0.193805025	-0.023987569	-0.183205207	-0.073543827	-0.145911014	-0.109018547	-0.097719867	-0.12688609	-0.047302342	-0.129337238	0.00137483	-0.124051074	0.093548674	-0.104403429	0.141384248	-0.087880218	0.184487949	-0.063734555	0.232994358	-0.005540929	0.217040603	0.053616807	0.187051679	0.077432232	0.102350284	0.103217772	0.055330002	0.104304176	0.005387112	0.09953503	-0.056779277	0.08873202	-0.152136459	0.037308116	-0.191999571	0.027683685	0.021643007	-0.080668828	-0.055293088	-0.04040368	-0.105708865	-0.026482687	0.148116914	-0.023066224	0.073140156	-0.016954358	-0.045150854	-0.009137835	-0.138880777	0.001763168	0.17441315	0.029068174	0.116458677	0.032131586	0.050993054	0.032238533	-0.019467967	0.029109059	-0.115108611	0.018578677	0.097377232	0.078019918	0.044196081	0.070391601	-0.015889652	0.060903693	-0.074372063	0.046717447	-0.153758931	0.065707926	9.01E-05	-0.039130148
MA_010_rep3_00006	MA	MA10	rep3	483.5583192	0.045066306	-0.114642298	0.218184885	-0.033035261	0.234452496	0.019259002	0.154319724	0.092852664	-0.122708753	0.061268713	-0.193479503	0.051368191	-0.005198096	-0.060868478	-0.001185723	-0.017241245	-0.088679732	-0.000308696	-0.085843881	0.017911464	-0.144336328	0.021042216	-0.168214308	-0.014325815	-0.194637707	-0.026082879	-0.178068529	-0.070706323	-0.145471942	-0.10825441	-0.097903414	-0.128446047	-0.047165216	-0.128802606	0.001307958	-0.122601926	0.093666841	-0.104008644	0.141727565	-0.088142657	0.185115141	-0.064243731	0.233231599	-0.005411214	0.215952391	0.052848681	0.186679048	0.076962342	0.102551694	0.104474783	0.055323022	0.105942535	0.005203036	0.101125232	-0.05714964	0.089883851	-0.152151944	0.03744193	-0.193868364	0.025366273	0.022087161	-0.080220649	-0.055344199	-0.040833526	-0.1056241	-0.026544311	0.148105241	-0.023976299	0.07322457	-0.017215829	-0.04514126	-0.009538236	-0.140316013	0.000503039	0.174282825	0.027158698	0.116495112	0.031422104	0.051065318	0.033594901	-0.019533367	0.030297374	-0.115008816	0.018953312	0.097372158	0.078423632	0.044151411	0.071191123	-0.01602256	0.061871369	-0.074436499	0.047114296	-0.153711539	0.066178037	0.001635929	-0.039004685
MA_010_rep3_00007	MA	MA10	rep3	499.4861564	0.045314045	-0.115745113	0.219910552	-0.031257964	0.236868766	0.023039266	0.151385249	0.093089556	-0.122336564	0.061302752	-0.192044962	0.05071429	-0.005935403	-0.05998391	-0.000868124	-0.018211203	-0.09028265	0.000166787	-0.088539198	0.018060244	-0.148901038	0.020045243	-0.167152557	-0.014527269	-0.194872566	-0.022647312	-0.179994687	-0.071673123	-0.143843465	-0.105516504	-0.097397647	-0.124697427	-0.047451154	-0.128212577	0.001198552	-0.123527511	0.093550458	-0.104673013	0.141483428	-0.088298862	0.184743558	-0.064233705	0.23446331	-0.006148739	0.218407338	0.05459332	0.18752752	0.077949454	0.102252737	0.101861514	0.055422021	0.102432876	0.005655639	0.097542274	-0.056312537	0.086978357	-0.152444427	0.03779486	-0.192935317	0.027614535	0.022123758	-0.080148292	-0.05532821	-0.040289985	-0.10574822	-0.026242823	0.148087918	-0.023670389	0.07308714	-0.017914942	-0.045505332	-0.010578562	-0.139513717	0.00261562	0.174504793	0.029517759	0.116474585	0.031997728	0.05097944	0.0321687	-0.01948994	0.028845194	-0.115197751	0.018775836	0.097426698	0.077931268	0.044193936	0.070357264	-0.01589957	0.060770907	-0.074423369	0.046725764	-0.153626303	0.064563526	0.00098327	-0.039255668
MA_010_rep3_00008	MA	MA10	rep3	493.9260662	0.046470005	-0.11553889	0.217766885	-0.032297997	0.233749809	0.021439971	0.158209167	0.091730543	-0.124766157	0.059865927	-0.192488866	0.051210789	-0.003824053	-0.060798476	-0.00173745	-0.017757002	-0.090953047	0.000742799	-0.089310095	0.018409004	-0.146552067	0.019436763	-0.167888335	-0.014078124	-0.192901058	-0.0252595	-0.179946599	-0.071761469	-0.144454394	-0.106724649	-0.097550608	-0.126095724	-0.047287645	-0.128677189	0.001350994	-0.123554112	0.093771694	-0.104889374	0.141842653	-0.088751788	0.185042071	-0.064408307	0.23214672	-0.005266396	0.216686227	0.053312166	0.187187844	0.077625222	0.102451775	0.103699296	0.055344187	0.104555147	0.005412648	0.099451475	-0.056707489	0.088384658	-0.152324953	0.037685468	-0.19262169	0.026574729	0.022753413	-0.079592995	-0.055239173	-0.040331792	-0.105611692	-0.026160432	0.1480494	-0.024352565	0.073149893	-0.017772943	-0.045277415	-0.009914055	-0.13910187	0.002249358	0.174468274	0.028977139	0.116508235	0.032085955	0.05102442	0.032705427	-0.01949306	0.029605164	-0.11510692	0.0185722	0.097369604	0.078184366	0.044115141	0.071229648	-0.016104404	0.062000309	-0.074443406	0.046878979	-0.153735582	0.066128772	0.000556968	-0.038757495
MA_010_rep3_00009	MA	MA10	rep3	501.1257905	0.04655451	-0.114683897	0.218674613	-0.032042519	0.233872724	0.021818925	0.156758481	0.092409678	-0.125130745	0.059287437	-0.190944896	0.050483097	-0.004519983	-0.061082847	0.001635129	-0.01816207	-0.091212643	0.001096917	-0.088131268	0.018618174	-0.146920625	0.019681897	-0.170854728	-0.013478135	-0.194551831	-0.024339508	-0.179914099	-0.071521149	-0.145002856	-0.107183241	-0.097721707	-0.126063433	-0.047492569	-0.127874893	0.001057731	-0.122617072	0.093523452	-0.104438485	0.141704112	-0.08871599	0.185205874	-0.064844448	0.232332604	-0.005501019	0.217152171	0.053555552	0.187662227	0.078184309	0.10236225	0.102689327	0.055429812	0.103030487	0.005626436	0.098031355	-0.056429304	0.087498023	-0.152804975	0.038611631	-0.192108341	0.026348962	0.022154717	-0.080095036	-0.055419855	-0.04046496	-0.105663448	-0.025794655	0.148096125	-0.023585673	0.073099959	-0.017792116	-0.045347228	-0.009776402	-0.138759773	0.003236887	0.1745658	0.029933136	0.116506315	0.032548457	0.050989906	0.032529669	-0.019495516	0.029136701	-0.115196929	0.018657858	0.097409126	0.078078224	0.044135853	0.070993404	-0.015979291	0.061311557	-0.074497931	0.0470066	-0.153596216	0.06462574	0.00118683	-0.039346454
MA_010_rep3_00010	MA	MA10	rep3	492.7369391	0.04798706	-0.115469776	0.216828524	-0.032465836	0.234524023	0.02023402	0.157880188	0.091976682	-0.123412668	0.060649196	-0.190101309	0.051770868	-0.005331322	-0.061230483	-0.002598725	-0.017645796	-0.089044709	7.14E-05	-0.086131611	0.017942937	-0.148409763	0.019812485	-0.169061523	-0.014013942	-0.194683881	-0.026266078	-0.179994037	-0.071796347	-0.145095981	-0.107653466	-0.097912683	-0.127621903	-0.047234019	-0.130381812	0.001523691	-0.12474846	0.093443789	-0.10392573	0.141013944	-0.086893017	0.183968842	-0.062808628	0.232603691	-0.00530281	0.216634357	0.053314094	0.187117332	0.077561543	0.102486191	0.104063934	0.055313451	0.104837869	0.005398789	0.099381818	-0.056592569	0.087976454	-0.152736253	0.038575776	-0.191442516	0.028931627	0.021774424	-0.080583408	-0.055484675	-0.041017263	-0.105794616	-0.026845484	0.148169634	-0.02317683	0.07320163	-0.016742171	-0.04536389	-0.010280586	-0.138961712	0.003380523	0.174499234	0.029284181	0.11653482	0.03286761	0.05100146	0.033107657	-0.019447915	0.029005604	-0.115125333	0.018539695	0.097383754	0.078170401	0.044180618	0.070685868	-0.015864152	0.060808473	-0.074336873	0.046626077	-0.15377213	0.066103673	0.000465418	-0.038810603
MA_010_rep3_00011	MA	MA10	rep3	483.2102295	0.047681284	-0.114386106	0.215695473	-0.034762949	0.23492622	0.020108726	0.152629647	0.093180546	-0.118400979	0.066806529	-0.192299107	0.050535019	-0.003926693	-0.061462422	-0.000807432	-0.01807216	-0.089974485	-0.000325323	-0.088382018	0.017979228	-0.145982801	0.020635144	-0.167378003	-0.016201507	-0.192155767	-0.029224227	-0.182219344	-0.073258483	-0.145770861	-0.109045175	-0.097712526	-0.127723617	-0.047203163	-0.128572676	0.001279514	-0.122705763	0.093653439	-0.104357982	0.14168928	-0.08837704	0.184819917	-0.064042315	0.232763861	-0.005273782	0.216825565	0.053749871	0.186812737	0.077436189	0.102262683	0.103788222	0.055174849	0.105242399	0.005120966	0.100717216	-0.057188266	0.089992077	-0.152576147	0.038051311	-0.192261178	0.029397904	0.022496916	-0.079808649	-0.055455985	-0.041106507	-0.105873427	-0.027680113	0.147819716	-0.024800517	0.073053458	-0.018018513	-0.045422503	-0.010657904	-0.138756459	0.001546464	0.174168803	0.028017115	0.116348664	0.031969285	0.050909085	0.033606287	-0.01960271	0.029932556	-0.115056648	0.018971945	0.097106991	0.078763808	0.043988663	0.071118445	-0.016141342	0.061789278	-0.074599837	0.047257285	-0.154421252	0.068258712	0.002341202	-0.038987833
MA_010_rep3_00012	MA	MA10	rep3	500.0070624	0.047876044	-0.116943101	0.217707045	-0.031971427	0.235281889	0.022784406	0.150349835	0.093919003	-0.12237595	0.061563917	-0.190882004	0.051581899	-0.004491631	-0.061320495	0.000191294	-0.017686736	-0.092921362	-0.00046738	-0.090161337	0.017734536	-0.145424011	0.021433283	-0.168346035	-0.013338186	-0.19377956	-0.022676396	-0.179476995	-0.071448155	-0.144618576	-0.106859029	-0.097974086	-0.127401913	-0.047331781	-0.131028696	0.001582804	-0.125875205	0.093765012	-0.105489395	0.141437652	-0.088295569	0.184292958	-0.06365868	0.233028554	-0.005665609	0.217576669	0.054003343	0.187243736	0.077686461	0.102311339	0.103131589	0.055308509	0.103944329	0.005445652	0.098852755	-0.056573348	0.087872804	-0.152776583	0.038659924	-0.1917678	0.028881273	0.022118224	-0.080143323	-0.055470469	-0.040850931	-0.105736392	-0.026486791	0.148039663	-0.023330055	0.073072353	-0.017601224	-0.045479234	-0.010773563	-0.13886029	0.003081007	0.174434446	0.029840993	0.116421668	0.032452892	0.050949456	0.032346241	-0.019454898	0.028659999	-0.115062896	0.019345659	0.097423543	0.077729029	0.044231657	0.069887997	-0.015861692	0.06061666	-0.074340706	0.046595047	-0.153762765	0.066055457	0.002840399	-0.039348642
MA_010_rep3_00013	MA	MA10	rep3	496.3884859	0.050122512	-0.114703842	0.21760846	-0.031753153	0.235204483	0.021197466	0.154512192	0.092469463	-0.12410955	0.060760156	-0.191709141	0.050384066	-0.002306485	-0.060298641	-0.002032351	-0.018331926	-0.090678904	0.000632635	-0.089257025	0.018447313	-0.145088636	0.021528102	-0.173398797	-0.013334999	-0.193946584	-0.02567386	-0.181434381	-0.072617963	-0.144606138	-0.106839541	-0.097503973	-0.125502031	-0.047371731	-0.128585539	0.001286884	-0.123671028	0.093552873	-0.104448977	0.141381284	-0.087870372	0.184337161	-0.06348913	0.232741887	-0.005386724	0.217440438	0.054017859	0.187235743	0.077795089	0.10222558	0.102568158	0.055313141	0.103218265	0.005503591	0.098191081	-0.056537669	0.087568061	-0.153141661	0.039093382	-0.192398321	0.026957371	0.024392868	-0.077957951	-0.055201364	-0.039952152	-0.105702175	-0.026140224	0.14798864	-0.024472104	0.073052766	-0.018374388	-0.045503044	-0.010507732	-0.139198876	0.003076337	0.174380991	0.028754904	0.11642716	0.031883856	0.050943457	0.032518089	-0.019555168	0.029313	-0.115142517	0.019750323	0.097790901	0.076017107	0.044325638	0.069110106	-0.015903185	0.060710969	-0.074390294	0.046559565	-0.153876678	0.06593411	0.002225996	-0.038544553
MA_010_rep3_00014	MA	MA10	rep3	513.322356	0.047082467	-0.115541022	0.218137427	-0.031781493	0.235927475	0.020812849	0.155789954	0.092764667	-0.124926093	0.058736753	-0.193443473	0.050259902	-0.006201381	-0.06176764	-0.001275795	-0.01777937	-0.090826826	0.000669969	-0.089280737	0.018908731	-0.142970372	0.021290461	-0.169113917	-0.013020838	-0.194032892	-0.024378547	-0.180486174	-0.072010503	-0.144425066	-0.10664037	-0.097174835	-0.124427639	-0.047262467	-0.12830879	0.001450614	-0.123958037	0.093531474	-0.104025139	0.141200764	-0.087182877	0.184277014	-0.063198699	0.233411909	-0.005619057	0.217939851	0.054194596	0.187783148	0.07827401	0.102482344	0.102835074	0.055541662	0.103066165	0.005812535	0.097540307	-0.055977823	0.086377063	-0.152250638	0.03781038	-0.193625261	0.027242265	0.02234762	-0.080083169	-0.055771626	-0.041842413	-0.105511498	-0.025760305	0.148257056	-0.023476255	0.073259799	-0.017590133	-0.045182018	-0.009703227	-0.139919607	0.003293853	0.17466172	0.029540594	0.116644765	0.032590879	0.05113168	0.032428858	-0.019362852	0.029255474	-0.115004333	0.019651274	0.097617043	0.077782415	0.044380393	0.070216609	-0.015725084	0.060717397	-0.074150905	0.046381429	-0.153429636	0.064287974	-0.001337401	-0.038834425
MA_010_rep3_00015	MA	MA10	rep3	492.5281415	0.050176705	-0.115684229	0.219000127	-0.030332995	0.23488898	0.021158728	0.151736881	0.092537926	-0.123333099	0.061295838	-0.190635541	0.050608921	-0.004871547	-0.060441692	-0.000401919	-0.017292085	-0.092272643	0.000564042	-0.089320213	0.018260807	-0.143951221	0.020969099	-0.169141852	-0.013516302	-0.194373844	-0.025347213	-0.181393686	-0.072691718	-0.144880724	-0.107443272	-0.097759541	-0.127009516	-0.047254488	-0.130234088	0.001542993	-0.125000682	0.093752658	-0.105048754	0.141581205	-0.088292424	0.184561084	-0.063830427	0.232697915	-0.005432682	0.216906766	0.053504449	0.186733714	0.076889591	0.102242533	0.102462385	0.055335445	0.103587038	0.005464547	0.098795504	-0.056635534	0.088076097	-0.152532113	0.038100711	-0.191692258	0.029138293	0.023169625	-0.07921388	-0.055425427	-0.040907583	-0.105797122	-0.026914364	0.148060191	-0.024038433	0.073093758	-0.018146308	-0.045219262	-0.009567863	-0.139069276	0.003319493	0.174361715	0.028487476	0.116449462	0.031921666	0.050977545	0.03291176	-0.019498554	0.029310279	-0.115068687	0.019336844	0.097420066	0.077765438	0.044165816	0.070512122	-0.016021432	0.061534667	-0.074622025	0.047396965	-0.153963243	0.067035304	0.000815521	-0.039094934
MA_010_rep3_00016	MA	MA10	rep3	464.3240543	0.044596902	-0.115014162	0.217703831	-0.032035177	0.236805014	0.021715045	0.155627184	0.092500771	-0.117612156	0.065198657	-0.191709678	0.052004383	-0.003903647	-0.061609738	0.00138951	-0.018338538	-0.092060394	-0.000180807	-0.091117821	0.016546178	-0.15093007	0.018755442	-0.168385715	-0.014737102	-0.194579919	-0.022664279	-0.180110216	-0.071680463	-0.144106559	-0.10582256	-0.097433086	-0.124617428	-0.047507526	-0.127889158	0.001061966	-0.122961276	0.09315822	-0.103553339	0.140900829	-0.087112934	0.184004993	-0.063247563	0.233493441	-0.00580272	0.218744341	0.055047155	0.187744548	0.078583508	0.102200995	0.102460722	0.055308102	0.102891981	0.005540496	0.09778958	-0.056374793	0.08703424	-0.153172387	0.039077701	-0.192676749	0.026846987	0.021612494	-0.08047077	-0.05569812	-0.041179248	-0.106067065	-0.027336685	0.148047453	-0.02289128	0.073008865	-0.017863789	-0.045614027	-0.010821685	-0.13931846	0.001442497	0.174366771	0.029254897	0.116377301	0.032187565	0.050890017	0.03235252	-0.019590501	0.029086348	-0.115287096	0.017683474	0.097248343	0.078271342	0.04409742	0.070422373	-0.015898188	0.060386339	-0.074352846	0.04631365	-0.153480852	0.063444456	0.003058834	-0.039467115
MA_010_rep3_00017	MA	MA10	rep3	497.1492045	0.044704514	-0.115340487	0.218220991	-0.031349147	0.235700171	0.020454405	0.153491753	0.092505696	-0.123844217	0.061663805	-0.192120809	0.051182147	-0.003451637	-0.062492049	0.001770408	-0.018446639	-0.090741251	-0.000157681	-0.088262228	0.019007158	-0.145306218	0.019753405	-0.169535067	-0.014534495	-0.193363697	-0.024119017	-0.180129867	-0.071780418	-0.144733523	-0.106978087	-0.097763384	-0.126621669	-0.047372116	-0.128903896	0.001227372	-0.12338319	0.093403227	-0.103971349	0.141145191	-0.087413088	0.184107242	-0.063231899	0.233274902	-0.005655587	0.217223606	0.053697032	0.187004489	0.077249251	0.102341657	0.102989386	0.055343629	0.104151484	0.005401813	0.099397195	-0.056797598	0.088672681	-0.152797955	0.038523409	-0.193155823	0.026863175	0.021676627	-0.080518535	-0.055687531	-0.04140935	-0.105900367	-0.027056106	0.148068539	-0.023840903	0.073096063	-0.01806679	-0.045439338	-0.010426174	-0.138676362	0.002594512	0.174439346	0.029036548	0.116478613	0.032349201	0.050978569	0.032883478	-0.019580868	0.030023375	-0.115162234	0.018985592	0.097351556	0.078227193	0.044170731	0.070549512	-0.015940233	0.061095747	-0.074557973	0.047152501	-0.153839229	0.06617322	0.003538511	-0.039484554
